timestamp_ms,endpoint,status,latency_ms,success,error
1784875363379,inventory,200,5.52,1,
1784875363380,product,200,4.95,1,
1784875363390,order,200,4.72,1,
1784875363400,inventory,200,5.59,1,
1784875363400,product,200,5.62,1,
1784875363410,order,200,5.59,1,
1784875363420,inventory,200,5.88,1,
1784875363420,product,200,5.8,1,
1784875363430,order,200,5.65,1,
1784875363440,inventory,200,6.62,1,
1784875363441,product,200,6.79,1,
1784875363450,order,200,6.37,1,
1784875363460,inventory,200,6.02,1,
1784875363461,product,200,6.8,1,
1784875363470,order,200,5.86,1,
1784875363480,inventory,200,6.54,1,
1784875363481,product,200,6.22,1,
1784875363490,order,200,5.83,1,
1784875363500,inventory,200,6.9,1,
1784875363501,product,200,6.45,1,
1784875363511,order,200,6.5,1,
1784875363521,product,200,6.31,1,
1784875363521,inventory,200,6.97,1,
1784875363531,order,200,6.78,1,
1784875363541,inventory,200,6.52,1,
1784875363541,product,200,7.26,1,
1784875363551,order,200,6.42,1,
1784875363561,inventory,200,5.93,1,
1784875363561,product,200,6.23,1,
1784875363571,order,200,5.97,1,
1784875363581,inventory,200,10.45,1,
1784875363582,product,200,8.06,1,
1784875363592,order,200,19.09,1,
1784875363602,inventory,200,24.28,1,
1784875363603,product,200,27.24,1,
1784875363612,order,200,16.24,1,
1784875363626,inventory,200,17.05,1,
1784875363630,product,200,29.08,1,
1784875363632,order,200,18.23,1,
1784875363646,inventory,200,15.02,1,
1784875363654,order,200,15.97,1,
1784875363659,product,200,13.73,1,
1784875363666,inventory,200,10.93,1,
1784875363674,order,200,5.81,1,
1784875363679,product,200,5.64,1,
1784875363686,inventory,200,5.07,1,
1784875363694,order,200,4.77,1,
1784875363699,product,200,3.72,1,
1784875363707,inventory,200,3.24,1,
1784875363714,order,200,4.19,1,
1784875363719,product,200,5.37,1,
1784875363727,inventory,200,6.36,1,
1784875363734,order,200,6.2,1,
1784875363740,product,200,5.68,1,
1784875363747,inventory,200,5.81,1,
1784875363755,order,200,6.1,1,
1784875363760,product,200,6.63,1,
1784875363767,inventory,200,6.05,1,
1784875363775,order,200,6.02,1,
1784875363780,product,200,5.8,1,
1784875363787,inventory,200,6.44,1,
1784875363795,order,200,5.94,1,
1784875363800,product,200,6.84,1,
1784875363807,inventory,200,6.55,1,
1784875363815,order,200,6.73,1,
1784875363820,product,200,6.27,1,
1784875363827,inventory,200,5.41,1,
1784875363835,order,200,6.42,1,
1784875363840,product,200,6.03,1,
1784875363848,inventory,200,5.51,1,
1784875363855,order,200,6.02,1,
1784875363861,product,200,5.75,1,
1784875363868,inventory,200,5.87,1,
1784875363876,order,200,5.85,1,
1784875363881,product,200,5.72,1,
1784875363888,inventory,200,6.07,1,
1784875363896,order,200,6.97,1,
1784875363901,product,200,6.11,1,
1784875363908,inventory,200,5.63,1,
1784875363916,order,200,5.61,1,
1784875363922,product,200,5.69,1,
1784875363928,inventory,200,5.54,1,
1784875363936,order,200,6.77,1,
1784875363942,product,200,6.47,1,
1784875363948,inventory,200,5.43,1,
1784875363956,order,200,6.87,1,
1784875363962,product,200,6.55,1,
1784875363969,inventory,200,5.77,1,
1784875363976,order,200,5.48,1,
1784875363982,product,200,7.5,1,
1784875363989,inventory,200,19.11,1,
1784875363997,order,200,15.52,1,
1784875364002,product,200,54.44,1,
1784875364017,order,200,37.39,1,
1784875364044,inventory,200,29.43,1,
1784875364054,order,200,16.45,1,
1784875364057,product,200,7.63,1,
1784875364074,order,200,6.65,1,
1784875364074,inventory,200,7.91,1,
1784875364077,product,200,7.99,1,
1784875364094,inventory,200,5.24,1,
1784875364094,order,200,4.98,1,
1784875364099,product,200,5.25,1,
1784875364114,inventory,200,6.43,1,
1784875364115,order,200,5.37,1,
1784875364119,product,200,8.68,1,
1784875364134,inventory,200,5.31,1,
1784875364135,order,200,8.25,1,
1784875364139,product,200,7.58,1,
1784875364155,order,200,5.8,1,
1784875364155,inventory,200,6.8,1,
1784875364159,product,200,7.0,1,
1784875364175,inventory,200,3.99,1,
1784875364175,order,200,4.17,1,
1784875364179,product,200,3.91,1,
1784875364195,inventory,200,6.16,1,
1784875364195,order,200,6.26,1,
1784875364199,product,200,6.95,1,
1784875364215,inventory,200,6.69,1,
1784875364216,order,200,6.08,1,
1784875364220,product,200,6.28,1,
1784875364235,inventory,200,5.53,1,
1784875364236,order,200,6.23,1,
1784875364240,product,200,6.3,1,
1784875364255,inventory,200,5.61,1,
1784875364256,order,200,7.67,1,
1784875364260,product,200,5.33,1,
1784875364275,inventory,200,6.01,1,
1784875364276,order,200,6.27,1,
1784875364280,product,200,9.23,1,
1784875364296,inventory,200,5.62,1,
1784875364296,order,200,5.86,1,
1784875364300,product,200,5.62,1,
1784875364316,inventory,200,5.54,1,
1784875364316,order,200,5.42,1,
1784875364320,product,200,5.65,1,
1784875364336,order,200,5.89,1,
1784875364336,inventory,200,9.83,1,
1784875364340,product,200,6.14,1,
1784875364356,inventory,200,7.34,1,
1784875364357,order,200,7.32,1,
1784875364361,product,200,6.54,1,
1784875364376,inventory,200,5.47,1,
1784875364377,order,200,5.52,1,
1784875364381,product,200,6.21,1,
1784875364397,inventory,200,32.58,1,
1784875364400,order,200,24.48,1,
1784875364401,product,200,21.25,1,
1784875364422,product,200,18.25,1,
1784875364424,order,200,14.07,1,
1784875364429,inventory,200,11.8,1,
1784875364442,product,200,19.07,1,
1784875364444,order,200,9.47,1,
1784875364449,inventory,200,27.03,1,
1784875364464,product,200,10.54,1,
1784875364464,order,200,10.64,1,
1784875364477,inventory,200,5.24,1,
1784875364484,product,200,6.35,1,
1784875364485,order,200,6.12,1,
1784875364497,inventory,200,6.5,1,
1784875364504,product,200,5.01,1,
1784875364505,order,200,5.43,1,
1784875364517,inventory,200,4.87,1,
1784875364524,product,200,6.56,1,
1784875364525,order,200,5.91,1,
1784875364537,inventory,200,4.89,1,
1784875364544,product,200,4.94,1,
1784875364545,order,200,4.86,1,
1784875364557,inventory,200,4.0,1,
1784875364564,product,200,4.5,1,
1784875364565,order,200,4.55,1,
1784875364577,inventory,200,5.59,1,
1784875364585,product,200,5.53,1,
1784875364585,order,200,5.51,1,
1784875364597,inventory,200,5.34,1,
1784875364605,product,200,5.84,1,
1784875364605,order,200,6.06,1,
1784875364618,inventory,200,5.88,1,
1784875364625,product,200,6.03,1,
1784875364625,order,200,6.32,1,
1784875364638,inventory,200,5.37,1,
1784875364645,product,200,6.5,1,
1784875364646,order,200,5.85,1,
1784875364658,inventory,200,5.24,1,
1784875364665,product,200,5.18,1,
1784875364666,order,200,5.6,1,
1784875364678,inventory,200,5.93,1,
1784875364685,product,200,5.63,1,
1784875364686,order,200,6.59,1,
1784875364698,inventory,200,5.04,1,
1784875364706,product,200,6.69,1,
1784875364706,order,200,6.55,1,
1784875364718,inventory,200,5.34,1,
1784875364726,product,200,5.84,1,
1784875364727,order,200,5.67,1,
1784875364738,inventory,200,5.8,1,
1784875364746,product,200,6.33,1,
1784875364747,order,200,6.79,1,
1784875364759,inventory,200,6.21,1,
1784875364766,product,200,5.91,1,
1784875364767,order,200,6.36,1,
1784875364779,inventory,200,5.33,1,
1784875364786,product,200,9.35,1,
1784875364787,order,200,13.03,1,
1784875364799,inventory,200,10.6,1,
1784875364806,product,200,45.22,1,
1784875364808,order,200,17.57,1,
1784875364819,inventory,200,10.67,1,
1784875364828,order,200,20.75,1,
1784875364839,inventory,200,18.7,1,
1784875364849,order,200,11.58,1,
1784875364852,product,200,30.21,1,
1784875364860,inventory,200,8.79,1,
1784875364869,order,200,8.27,1,
1784875364880,inventory,200,10.34,1,
1784875364882,product,200,8.56,1,
1784875364889,order,200,10.12,1,
1784875364900,inventory,200,3.5,1,
1784875364902,product,200,5.23,1,
1784875364909,order,200,3.04,1,
1784875364920,inventory,200,3.93,1,
1784875364922,product,200,5.65,1,
1784875364930,order,200,4.09,1,
1784875364940,inventory,200,4.35,1,
1784875364942,product,200,3.81,1,
1784875364951,order,200,3.59,1,
1784875364960,inventory,200,4.16,1,
1784875364962,product,200,3.95,1,
1784875364971,order,200,5.17,1,
1784875364980,inventory,200,5.48,1,
1784875364983,product,200,5.8,1,
1784875364991,order,200,6.1,1,
1784875365001,inventory,200,4.7,1,
1784875365003,product,200,4.75,1,
1784875365011,order,200,5.21,1,
1784875365021,inventory,200,3.81,1,
1784875365023,product,200,3.96,1,
1784875365031,order,200,3.85,1,
1784875365041,inventory,200,3.65,1,
1784875365043,product,200,4.75,1,
1784875365051,order,200,6.23,1,
1784875365061,inventory,200,5.5,1,
1784875365063,product,200,4.94,1,
1784875365072,order,200,5.97,1,
1784875365081,inventory,200,5.18,1,
1784875365083,product,200,5.24,1,
1784875365092,order,200,5.85,1,
1784875365101,inventory,200,5.28,1,
1784875365103,product,200,5.3,1,
1784875365112,order,200,5.32,1,
1784875365122,inventory,200,5.82,1,
1784875365124,product,200,5.7,1,
1784875365132,order,200,6.11,1,
1784875365142,inventory,200,5.43,1,
1784875365144,product,200,5.01,1,
1784875365152,order,200,5.95,1,
1784875365162,inventory,200,5.44,1,
1784875365164,product,200,5.64,1,
1784875365172,order,200,5.55,1,
1784875365182,inventory,200,6.65,1,
1784875365184,product,200,10.16,1,
1784875365193,order,200,40.94,1,
1784875365202,inventory,200,35.55,1,
1784875365204,product,200,14.14,1,
1784875365224,product,200,19.86,1,
1784875365234,order,200,16.94,1,
1784875365238,inventory,200,11.81,1,
1784875365244,product,200,20.64,1,
1784875365254,order,200,9.6,1,
1784875365258,inventory,200,15.94,1,
1784875365265,product,200,7.02,1,
1784875365274,order,200,10.84,1,
1784875365278,inventory,200,8.0,1,
1784875365285,product,200,6.32,1,
1784875365294,order,200,5.35,1,
1784875365298,inventory,200,4.34,1,
1784875365305,product,200,4.43,1,
1784875365314,order,200,3.8,1,
1784875365318,inventory,200,3.21,1,
1784875365326,product,200,3.15,1,
1784875365334,order,200,4.73,1,
1784875365339,inventory,200,3.3,1,
1784875365346,product,200,4.08,1,
1784875365355,order,200,3.44,1,
1784875365359,inventory,200,2.93,1,
1784875365366,product,200,3.59,1,
1784875365375,order,200,3.73,1,
1784875365379,inventory,200,2.85,1,
1784875365386,product,200,2.97,1,
1784875365395,order,200,3.77,1,
1784875365399,inventory,200,3.0,1,
1784875365406,product,200,3.73,1,
1784875365415,order,200,4.02,1,
1784875365419,inventory,200,3.18,1,
1784875365426,product,200,3.46,1,
1784875365435,order,200,3.86,1,
1784875365439,inventory,200,3.58,1,
1784875365446,product,200,4.82,1,
1784875365455,order,200,5.37,1,
1784875365459,inventory,200,5.22,1,
1784875365467,product,200,4.91,1,
1784875365475,order,200,5.67,1,
1784875365479,inventory,200,5.45,1,
1784875365487,product,200,5.22,1,
1784875365496,order,200,5.34,1,
1784875365500,inventory,200,5.13,1,
1784875365507,product,200,5.53,1,
1784875365516,order,200,5.6,1,
1784875365520,inventory,200,5.55,1,
1784875365527,product,200,5.63,1,
1784875365536,order,200,5.75,1,
1784875365540,inventory,200,5.61,1,
1784875365547,product,200,5.08,1,
1784875365556,order,200,6.3,1,
1784875365560,inventory,200,5.39,1,
1784875365567,product,200,5.31,1,
1784875365576,order,200,5.71,1,
1784875365580,inventory,200,5.31,1,
1784875365587,product,200,15.11,1,
1784875365597,order,200,17.7,1,
1784875365601,inventory,200,34.96,1,
1784875365612,product,200,23.5,1,
1784875365618,order,200,15.09,1,
1784875365635,product,200,8.98,1,
1784875365636,inventory,200,11.03,1,
1784875365638,order,200,16.72,1,
1784875365655,product,200,11.64,1,
1784875365656,inventory,200,13.38,1,
1784875365659,order,200,7.94,1,
1784875365675,product,200,8.88,1,
1784875365676,inventory,200,5.28,1,
1784875365679,order,200,8.8,1,
1784875365696,product,200,4.61,1,
1784875365696,inventory,200,4.18,1,
1784875365699,order,200,4.42,1,
1784875365716,inventory,200,3.85,1,
1784875365716,product,200,4.41,1,
1784875365719,order,200,3.42,1,
1784875365736,product,200,5.65,1,
1784875365736,inventory,200,5.28,1,
1784875365739,order,200,6.47,1,
1784875365756,inventory,200,5.2,1,
1784875365756,product,200,6.17,1,
1784875365760,order,200,5.72,1,
1784875365776,product,200,6.26,1,
1784875365777,inventory,200,5.64,1,
1784875365780,order,200,5.65,1,
1784875365796,product,200,6.09,1,
1784875365797,inventory,200,5.21,1,
1784875365800,order,200,5.9,1,
1784875365817,product,200,5.38,1,
1784875365817,inventory,200,7.32,1,
1784875365820,order,200,6.42,1,
1784875365837,product,200,5.24,1,
1784875365837,inventory,200,5.41,1,
1784875365840,order,200,5.91,1,
1784875365857,product,200,4.49,1,
1784875365857,inventory,200,4.39,1,
1784875365860,order,200,4.18,1,
1784875365877,product,200,4.19,1,
1784875365878,inventory,200,3.45,1,
1784875365880,order,200,3.41,1,
1784875365897,product,200,3.76,1,
1784875365898,inventory,200,3.63,1,
1784875365901,order,200,3.29,1,
1784875365917,product,200,4.85,1,
1784875365918,inventory,200,5.33,1,
1784875365921,order,200,5.86,1,
1784875365938,inventory,200,5.54,1,
1784875365938,product,200,7.39,1,
1784875365941,order,200,6.21,1,
1784875365958,product,200,6.29,1,
1784875365958,inventory,200,6.02,1,
1784875365961,order,200,5.83,1,
1784875365978,inventory,200,5.63,1,
1784875365978,product,200,6.07,1,
1784875365981,order,200,6.51,1,
1784875365998,product,200,16.77,1,
1784875365999,inventory,200,35.59,1,
1784875366002,order,200,20.45,1,
1784875366018,product,200,20.66,1,
1784875366022,order,200,15.61,1,
1784875366034,inventory,200,9.41,1,
1784875366039,product,200,8.12,1,
1784875366042,order,200,13.41,1,
1784875366054,inventory,200,9.18,1,
1784875366059,product,200,12.76,1,
1784875366062,order,200,8.79,1,
1784875366075,inventory,200,4.58,1,
1784875366079,product,200,4.24,1,
1784875366083,order,200,4.46,1,
1784875366095,inventory,200,5.62,1,
1784875366100,product,200,6.21,1,
1784875366103,order,200,6.07,1,
1784875366115,inventory,200,5.49,1,
1784875366120,product,200,5.11,1,
1784875366124,order,200,5.6,1,
1784875366135,inventory,200,5.46,1,
1784875366140,product,200,5.28,1,
1784875366144,order,200,5.86,1,
1784875366155,inventory,200,5.96,1,
1784875366160,product,200,6.79,1,
1784875366164,order,200,6.01,1,
1784875366175,inventory,200,4.68,1,
1784875366181,product,200,4.41,1,
1784875366184,order,200,4.29,1,
1784875366196,inventory,200,4.7,1,
1784875366201,product,200,4.99,1,
1784875366204,order,200,5.53,1,
1784875366216,inventory,200,4.83,1,
1784875366221,product,200,4.97,1,
1784875366224,order,200,5.28,1,
1784875366236,inventory,200,5.75,1,
1784875366241,product,200,4.93,1,
1784875366244,order,200,5.49,1,
1784875366256,inventory,200,5.24,1,
1784875366261,product,200,5.16,1,
1784875366265,order,200,5.7,1,
1784875366276,inventory,200,4.86,1,
1784875366281,product,200,4.69,1,
1784875366285,order,200,5.16,1,
1784875366296,inventory,200,5.46,1,
1784875366302,product,200,5.18,1,
1784875366305,order,200,5.91,1,
1784875366317,inventory,200,4.82,1,
1784875366322,product,200,4.66,1,
1784875366325,order,200,5.16,1,
1784875366337,inventory,200,5.04,1,
1784875366342,product,200,5.06,1,
1784875366345,order,200,5.56,1,
1784875366357,inventory,200,5.75,1,
1784875366362,product,200,5.0,1,
1784875366365,order,200,5.4,1,
1784875366377,inventory,200,5.1,1,
1784875366382,product,200,6.15,1,
1784875366386,order,200,9.44,1,
1784875366397,inventory,200,19.69,1,
1784875366403,product,200,30.64,1,
1784875366406,order,200,12.36,1,
1784875366423,inventory,200,14.94,1,
1784875366427,order,200,11.98,1,
1784875366433,product,200,12.51,1,
1784875366444,inventory,200,9.69,1,
1784875366447,order,200,8.04,1,
1784875366453,product,200,7.28,1,
1784875366464,inventory,200,5.56,1,
1784875366467,order,200,6.65,1,
1784875366474,product,200,5.47,1,
1784875366484,inventory,200,5.11,1,
1784875366488,order,200,7.6,1,
1784875366494,product,200,5.64,1,
1784875366504,inventory,200,4.03,1,
1784875366508,order,200,3.84,1,
1784875366514,product,200,3.62,1,
1784875366524,inventory,200,4.03,1,
1784875366528,order,200,4.63,1,
1784875366535,product,200,3.53,1,
1784875366544,inventory,200,3.65,1,
1784875366548,order,200,4.0,1,
1784875366555,product,200,4.12,1,
1784875366564,inventory,200,5.03,1,
1784875366569,order,200,5.93,1,
1784875366575,product,200,5.91,1,
1784875366585,inventory,200,5.36,1,
1784875366589,order,200,6.12,1,
1784875366595,product,200,4.84,1,
1784875366605,inventory,200,5.75,1,
1784875366609,order,200,5.35,1,
1784875366615,product,200,4.87,1,
1784875366625,inventory,200,5.37,1,
1784875366629,order,200,5.0,1,
1784875366635,product,200,5.16,1,
1784875366645,inventory,200,5.06,1,
1784875366649,order,200,5.5,1,
1784875366656,product,200,6.02,1,
1784875366665,inventory,200,5.11,1,
1784875366669,order,200,5.72,1,
1784875366676,product,200,5.38,1,
1784875366685,inventory,200,5.1,1,
1784875366690,order,200,5.77,1,
1784875366696,product,200,5.4,1,
1784875366705,inventory,200,5.01,1,
1784875366710,order,200,5.07,1,
1784875366716,product,200,4.79,1,
1784875366726,inventory,200,5.45,1,
1784875366731,order,200,5.07,1,
1784875366736,product,200,5.6,1,
1784875366746,inventory,200,5.64,1,
1784875366751,order,200,4.86,1,
1784875366756,product,200,5.38,1,
1784875366766,inventory,200,5.0,1,
1784875366771,order,200,5.67,1,
1784875366777,product,200,4.9,1,
1784875366786,inventory,200,14.31,1,
1784875366792,order,200,47.18,1,
1784875366798,product,200,43.77,1,
1784875366806,inventory,200,36.31,1,
1784875366839,order,200,20.24,1,
1784875366841,product,200,12.45,1,
1784875366843,inventory,200,16.94,1,
1784875366859,order,200,8.4,1,
1784875366862,product,200,9.66,1,
1784875366863,inventory,200,7.18,1,
1784875366879,order,200,5.83,1,
1784875366882,product,200,5.1,1,
1784875366883,inventory,200,4.66,1,
1784875366900,order,200,6.17,1,
1784875366902,product,200,7.36,1,
1784875366903,inventory,200,6.42,1,
1784875366920,order,200,5.7,1,
1784875366922,product,200,5.45,1,
1784875366923,inventory,200,5.89,1,
1784875366940,order,200,5.44,1,
1784875366942,product,200,6.89,1,
1784875366943,inventory,200,5.74,1,
1784875366960,order,200,5.43,1,
1784875366962,product,200,5.11,1,
1784875366964,inventory,200,4.87,1,
1784875366980,order,200,5.75,1,
1784875366983,product,200,6.34,1,
1784875366984,inventory,200,6.84,1,
1784875367000,order,200,6.36,1,
1784875367003,product,200,6.2,1,
1784875367004,inventory,200,6.08,1,
1784875367021,order,200,5.72,1,
1784875367023,product,200,6.02,1,
1784875367024,inventory,200,6.28,1,
1784875367041,order,200,5.3,1,
1784875367043,product,200,5.22,1,
1784875367044,inventory,200,5.15,1,
1784875367061,order,200,5.2,1,
1784875367063,product,200,5.41,1,
1784875367064,inventory,200,4.22,1,
1784875367081,order,200,4.0,1,
1784875367083,product,200,3.52,1,
1784875367084,inventory,200,3.45,1,
1784875367101,order,200,3.72,1,
1784875367104,product,200,3.13,1,
1784875367105,inventory,200,3.63,1,
1784875367121,order,200,3.89,1,
1784875367124,product,200,3.22,1,
1784875367125,inventory,200,3.17,1,
1784875367141,order,200,3.84,1,
1784875367144,product,200,3.21,1,
1784875367145,inventory,200,3.08,1,
1784875367162,order,200,3.22,1,
1784875367164,product,200,3.25,1,
1784875367165,inventory,200,3.1,1,
1784875367182,order,200,4.68,1,
1784875367184,product,200,3.01,1,
1784875367186,inventory,200,5.71,1,
1784875367202,order,200,13.59,1,
1784875367204,product,200,13.08,1,
1784875367206,inventory,200,11.61,1,
1784875367222,order,200,10.01,1,
1784875367224,product,200,11.69,1,
1784875367226,inventory,200,9.39,1,
1784875367242,order,200,3.27,1,
1784875367244,product,200,3.51,1,
1784875367246,inventory,200,3.0,1,
1784875367262,order,200,3.64,1,
1784875367264,product,200,3.37,1,
1784875367267,inventory,200,3.32,1,
1784875367282,order,200,2.89,1,
1784875367285,product,200,2.76,1,
1784875367287,inventory,200,2.59,1,
1784875367302,order,200,2.71,1,
1784875367305,product,200,2.66,1,
1784875367307,inventory,200,2.73,1,
1784875367323,order,200,3.27,1,
1784875367325,product,200,2.99,1,
1784875367327,inventory,200,2.65,1,
1784875367343,order,200,3.15,1,
1784875367345,product,200,3.41,1,
1784875367347,inventory,200,3.11,1,
1784875367363,order,200,3.39,1,
1784875367365,product,200,2.9,1,
1784875367367,inventory,200,2.51,1,
1784875367383,order,200,3.41,1,
1784875367385,product,200,3.24,1,
1784875367387,inventory,200,2.9,1,
1784875367403,order,200,3.56,1,
1784875367405,product,200,4.47,1,
1784875367407,inventory,200,3.19,1,
1784875367423,order,200,3.7,1,
1784875367425,product,200,3.28,1,
1784875367427,inventory,200,2.61,1,
1784875367443,order,200,3.12,1,
1784875367446,product,200,3.07,1,
1784875367447,inventory,200,2.6,1,
1784875367463,order,200,3.64,1,
1784875367466,product,200,3.02,1,
1784875367468,inventory,200,2.84,1,
1784875367483,order,200,3.12,1,
1784875367486,product,200,3.28,1,
1784875367488,inventory,200,3.25,1,
1784875367504,order,200,3.36,1,
1784875367506,product,200,3.54,1,
1784875367508,inventory,200,2.87,1,
1784875367524,order,200,3.29,1,
1784875367526,product,200,2.77,1,
1784875367528,inventory,200,2.58,1,
1784875367544,order,200,3.17,1,
1784875367546,product,200,3.3,1,
1784875367548,inventory,200,2.89,1,
1784875367564,order,200,3.49,1,
1784875367566,product,200,3.36,1,
1784875367568,inventory,200,2.57,1,
1784875367584,order,200,4.38,1,
1784875367586,product,200,10.31,1,
1784875367588,inventory,200,7.94,1,
1784875367604,order,200,7.98,1,
1784875367606,product,200,17.25,1,
1784875367608,inventory,200,13.64,1,
1784875367625,order,200,6.03,1,
1784875367627,product,200,5.1,1,
1784875367628,inventory,200,5.6,1,
1784875367645,order,200,4.73,1,
1784875367647,product,200,6.25,1,
1784875367649,inventory,200,3.77,1,
1784875367666,order,200,7.38,1,
1784875367667,product,200,4.99,1,
